cell_id,decimalLongitude,decimalLatitude,climate_class,detected,obs_type,log_total_records,n_events,relevance_ratio,recorder_relevance_ratio,recorder_dominance,n_years_with_records,recording_span,recent_activity,mean_coord_uncertainty,spatial_corroboration,national_presence,confirmation_prior
1916196,22.9583333333333,53.0416666666667,1,0,pseudo_absence,8.18227973925902,149,0.999440715883669,1,0.467841163310962,32,68,1,11104.867768595,2,1,0.960219979286194
1916223,25.2083333333333,53.0416666666667,0,0,pseudo_absence,4.82028156560504,28,1,1,0.983739837398374,3,4,1,17145.5,0,1,0.552392661571503
1916224,25.2916666666667,53.0416666666667,0,0,pseudo_absence,4.55387689160054,60,0.978723404255319,1,0.234042553191489,14,205,1,398.238095238095,0,1,0.552392661571503
1916227,25.5416666666667,53.0416666666667,0,0,pseudo_absence,3.85014760171006,20,1,1,0.782608695652174,2,1,1,14.8372093023256,0,1,0.552392661571503
1916239,26.5416666666667,53.0416666666667,0,0,pseudo_absence,4.00733318523247,36,1,1,0.444444444444444,9,12,1,956.538461538462,0,1,0.552392661571503
1916243,26.875,53.0416666666667,0,0,pseudo_absence,3.17805383034795,13,1,1,0.782608695652174,4,11,1,0,0,1,0.552392661571503
1916253,27.7083333333333,53.0416666666667,1,0,pseudo_absence,3.85014760171006,9,1,1,0.41304347826087,6,113,1,5190.8,0,1,0.552392661571503
1916270,29.125,53.0416666666667,1,0,pseudo_absence,2.07944154167984,7,1,1,0.428571428571429,4,4,1,20752.8,0,1,0.552392661571503
1916283,30.2083333333333,53.0416666666667,1,0,pseudo_absence,3.85014760171006,22,0.978260869565217,1,0.847826086956522,5,55,1,195.441860465116,0,1,0.552392661571503
1916303,31.875,53.0416666666667,1,0,pseudo_absence,0.693147180559945,1,1,1,1,1,0,1,832,0,1,0.552392661571503
1916309,32.375,53.0416666666667,1,0,pseudo_absence,6.19236248947487,204,1,1,0.364754098360656,6,6,1,403.863888888889,0,1,0.552392661571503
1916320,33.2916666666667,53.0416666666667,1,0,pseudo_absence,2.39789527279837,7,1,1,0.4,4,7,1,411766.7,0,1,0.552392661571503
1916328,33.9583333333333,53.0416666666667,1,0,pseudo_absence,5.6937321388027,76,1,1,0.668918918918919,7,6,1,141.740740740741,3,1,0.552392661571503
1920327,7.20833333333331,52.9583333333333,0,0,pseudo_absence,8.62425226370964,1044,0.993889288281812,0.957894736842105,0.112508986340762,50,163,1,3257.17760158573,2,1,0.552392661571503
1920338,8.125,52.9583333333333,0,0,pseudo_absence,8.20685642839965,734,0.996725784447476,1,0.0774897680763984,26,55,1,519.660293463762,0,1,0.552392661571503
1920361,10.0416666666667,52.9583333333333,1,0,pseudo_absence,6.99301512293296,286,0.998161764705882,1,0.0965073529411765,48,94,1,647.809750297265,0,1,0.552392661571503
1920362,10.125,52.9583333333333,1,0,pseudo_absence,7.57916796739608,649,0.995398773006135,1,0.07719836400818,28,83,1,300.860127684272,0,1,0.552392661571503
1920369,10.7083333333333,52.9583333333333,0,0,pseudo_absence,8.57583938684897,921,0.999434069043577,1,0.108281456328995,23,22,1,138.321670907549,0,1,0.552392661571503
1920382,11.7916666666667,52.9583333333333,0,0,pseudo_absence,7.54327334670545,540,0.996820349761526,1,0.113407525172231,36,192,1,264.587667161961,0,1,0.552392661571503
1920384,11.9583333333333,52.9583333333333,0,0,pseudo_absence,6.86171134048073,262,0.992662473794549,0.954545454545455,0.0953878406708595,25,119,1,2879.80952380952,0,1,0.552392661571503
1920412,14.2916666666667,52.9583333333333,0,0,pseudo_absence,6.82437367004309,135,0.900979325353645,1,0.570184983677911,25,64,1,2963.80722891566,0,1,0.960219979286194
1920414,14.4583333333333,52.9583333333333,0,0,pseudo_absence,6.58479139238572,198,0.964038727524205,0.933333333333333,0.38865836791148,44,151,1,2796.275,0,1,0.960219979286194
1920454,17.7916666666667,52.9583333333333,1,0,pseudo_absence,5.04342511691925,62,1,1,0.188311688311688,18,67,1,5847.43103448276,0,1,0.960219979286194
1920473,19.375,52.9583333333333,1,0,pseudo_absence,4.54329478227,42,0.989247311827957,1,0.408602150537634,9,64,1,1165.18,0,1,0.960219979286194
1920482,20.125,52.9583333333333,1,0,pseudo_absence,4.31748811353631,39,0.986486486486487,0.916666666666667,0.351351351351351,12,68,1,2129.47058823529,1,1,0.960219979286194
1920524,23.625,52.9583333333333,1,0,pseudo_absence,6.77078942390898,153,0.96211251435132,0.894736842105263,0.197474167623421,36,68,1,2302.58157894737,0,1,0.960219979286194
1920525,23.7083333333333,52.9583333333333,1,0,pseudo_absence,7.64300363556072,226,0.992326139088729,1,0.379856115107914,37,136,1,4231.93778591034,0,1,0.960219979286194
1920526,23.7916666666667,52.9583333333333,0,0,pseudo_absence,10.2874566002994,851,0.999829706072681,1,0.213139879431899,42,68,1,4764.56455452278,0,1,0.960219979286194
1920554,26.125,52.9583333333333,0,0,pseudo_absence,6.15909538849193,160,1,1,0.99364406779661,3,8,1,9,0,1,0.552392661571503
1920561,26.7083333333333,52.9583333333333,0,0,pseudo_absence,2.07944154167984,6,1,1,0.571428571428571,4,13,1,8,0,1,0.552392661571503
1920577,28.0416666666667,52.9583333333333,1,0,pseudo_absence,4.60517018598809,63,1,1,0.888888888888889,2,6,1,0,0,1,0.552392661571503
1920579,28.2083333333333,52.9583333333333,1,0,pseudo_absence,3.97029191355212,26,1,1,0.980769230769231,2,7,1,0,0,1,0.552392661571503
1920603,30.2083333333333,52.9583333333333,1,0,pseudo_absence,1.38629436111989,3,1,1,0.333333333333333,2,5,1,13000,0,1,0.552392661571503
1920608,30.625,52.9583333333333,1,0,pseudo_absence,1.09861228866811,2,1,1,0.5,2,1,1,0,0,1,0.552392661571503
1920649,34.0416666666667,52.9583333333333,1,0,pseudo_absence,6.08449941307517,192,0.997716894977169,1,0.255707762557078,9,13,1,361.802139037433,3,1,0.552392661571503
1920655,34.5416666666667,52.9583333333333,1,0,pseudo_absence,4.64439089914137,37,0.990291262135922,1,0.786407766990291,4,19,1,1370.27272727273,3,1,0.552392661571503
1924630,5.79166666666666,52.875,0,0,pseudo_absence,11.1681226250287,3792,0.995171878308746,0.997830802603037,0.329724006493965,73,119,1,2226.11039266616,3,1,0.960219979286194
1924648,7.29166666666666,52.875,0,0,pseudo_absence,7.84893372636407,725,0.994535519125683,1,0.369242779078845,29,87,1,52.2923904052936,1,1,0.552392661571503
1924686,10.4583333333333,52.875,1,0,pseudo_absence,8.62532985002082,563,0.998922800718133,1,0.366965888689408,25,33,1,249.730970149254,0,1,0.552392661571503
1924713,12.7083333333333,52.875,0,0,pseudo_absence,6.81892406527552,295,0.99781181619256,1,0.24398249452954,24,150,1,97.6468489892984,0,1,0.552392661571503
1924714,12.7916666666667,52.875,0,0,pseudo_absence,7.51316354523408,554,0.987438558164937,1,0.105406881485527,44,159,1,294.365543547362,0,1,0.552392661571503
1924726,13.7916666666667,52.875,1,0,pseudo_absence,8.44440742169058,2025,0.998709122203098,1,0.0591652323580034,64,166,1,1663.3627881449,1,1,0.552392661571503
1924733,14.375,52.875,0,0,pseudo_absence,7.48661331313996,174,0.991587212563096,1,0.335389792484577,36,142,1,808.111570247934,0,1,0.960219979286194
1924747,15.5416666666667,52.875,0,0,pseudo_absence,5.5683445037611,90,1,1,0.222222222222222,25,73,1,1742.6847826087,1,1,0.960219979286194
1924761,16.7083333333333,52.875,1,0,pseudo_absence,4.14313472639153,58,0.967741935483871,1,0.645161290322581,8,67,1,23716.170212766,1,1,0.960219979286194
1924768,17.2916666666667,52.875,1,0,pseudo_absence,5.79605775076537,80,0.996951219512195,1,0.170731707317073,21,86,1,3621.3652173913,1,1,0.960219979286194
1924782,18.4583333333333,52.875,1,0,pseudo_absence,8.10409905614358,116,0.996976111279105,1,0.390081644995464,27,67,1,4120.06435394671,0,1,0.960219979286194
1924794,19.4583333333333,52.875,1,0,pseudo_absence,5.64190707093811,41,0.98932384341637,1,0.199288256227758,15,74,1,2912,0,1,0.960219979286194
1924795,19.5416666666667,52.875,1,0,pseudo_absence,6.18001665365257,47,1,1,0.282157676348548,12,66,1,1605.74545454545,0,1,0.960219979286194
1924820,21.625,52.875,0,0,pseudo_absence,6.2709884318583,58,1,1,0.806818181818182,8,34,1,1926.60784313725,0,1,0.960219979286194
1924823,21.875,52.875,1,0,pseudo_absence,3.87120101090789,25,1,1,0.787234042553192,4,7,1,98.8333333333333,0,1,0.960219979286194
1924837,23.0416666666667,52.875,1,0,pseudo_absence,5.30330490805908,62,0.945,0.833333333333333,0.565,25,68,1,1601.72340425532,2,1,0.960219979286194
1924845,23.7083333333333,52.875,0,0,pseudo_absence,6.48463523563525,187,0.931192660550459,1,0.13914373088685,32,89,1,2344.11572700297,0,1,0.960219979286194
1924851,24.2083333333333,52.875,0,0,pseudo_absence,4.7361984483945,67,0.982300884955752,1,0.168141592920354,9,9,1,2775.40243902439,0,1,0.552392661571503
1924856,24.625,52.875,0,0,pseudo_absence,1.09861228866811,2,1,1,0.5,2,5,1,501.5,0,1,0.552392661571503
1924896,27.9583333333333,52.875,1,0,pseudo_absence,5.48063892334199,75,1,1,0.866108786610879,9,104,1,281.176470588235,0,1,0.552392661571503
1924904,28.625,52.875,1,0,pseudo_absence,0.693147180559945,1,1,1,1,1,0,0,0,0,1,0.552392661571503
1924910,29.125,52.875,1,0,pseudo_absence,4.26267987704132,59,0.8,1,0.542857142857143,2,8,1,829.78125,0,1,0.552392661571503
1924956,32.9583333333333,52.875,1,0,pseudo_absence,5.23110861685459,86,0.983870967741935,1,0.639784946236559,2,40,1,351.343434343434,0,1,0.552392661571503
1924960,33.2916666666667,52.875,1,0,pseudo_absence,1.38629436111989,2,1,1,0.666666666666667,2,2,1,84,0,1,0.552392661571503
1924979,34.875,52.875,1,0,pseudo_absence,2.39789527279837,4,1,1,0.7,2,21,1,901,1,1,0.552392661571503
1928947,5.54166666666666,52.7916666666667,0,0,pseudo_absence,9.30574145673943,2157,0.996909090909091,1,0.0517272727272727,73,137,1,4837.07199170124,2,1,0.960219979286194
1928984,8.625,52.7916666666667,1,0,pseudo_absence,7.25770767716004,381,0.998589562764457,1,0.105077574047955,26,137,1,43.7903175832688,0,1,0.552392661571503
1929003,10.2083333333333,52.7916666666667,1,0,pseudo_absence,6.35262939631957,221,0.996509598603839,1,0.104712041884817,17,20,1,720.451942740286,0,1,0.552392661571503
1929019,11.5416666666667,52.7916666666667,0,0,pseudo_absence,6.46146817635372,93,1,1,0.170579029733959,21,54,1,759.126482213439,0,1,0.552392661571503
1929072,15.9583333333333,52.7916666666667,1,0,pseudo_absence,5.12989871492307,45,0.994047619047619,1,0.31547619047619,27,56,1,3579.24752475248,1,1,0.960219979286194
1929074,16.125,52.7916666666667,1,0,pseudo_absence,5.4510384535657,36,0.780172413793103,1,0.676724137931034,12,63,1,876.005714285714,0,1,0.960219979286194
1929088,17.2916666666667,52.7916666666667,1,0,pseudo_absence,7.14598446771439,225,0.985015772870662,0.926829268292683,0.194794952681388,49,116,1,4748.35875216638,1,1,0.960219979286194
1929111,19.2083333333333,52.7916666666667,1,0,pseudo_absence,3.55534806148941,33,0.970588235294118,0.923076923076923,0.5,6,64,1,2800.26666666667,0,1,0.960219979286194
1929137,21.375,52.7916666666667,0,0,pseudo_absence,6.53524127101366,151,0.979651162790698,1,0.46656976744186,11,68,1,456.4229390681,0,1,0.960219979286194
1929139,21.5416666666667,52.7916666666667,0,0,pseudo_absence,4.26267987704132,53,0.985714285714286,1,0.171428571428571,15,35,1,3023.74418604651,0,1,0.960219979286194
1929141,21.7083333333333,52.7916666666667,0,0,pseudo_absence,2.30258509299405,9,1,1,0.444444444444444,4,41,1,7855.375,0,1,0.960219979286194
1929165,23.7083333333333,52.7916666666667,0,0,pseudo_absence,8.24643378616036,556,0.8688696564385,1,0.643063204825597,55,138,1,2686.84885594586,0,1,0.960219979286194
1929188,25.625,52.7916666666667,0,0,pseudo_absence,3.13549421592915,11,1,1,0.5,4,7,0,2400,0,1,0.552392661571503
1929197,26.375,52.7916666666667,0,0,pseudo_absence,2.39789527279837,10,1,1,0.5,6,130,1,7434.28571428571,0,1,0.552392661571503
1929204,26.9583333333333,52.7916666666667,0,0,pseudo_absence,1.94591014905531,3,1,1,0.666666666666667,2,15,1,0,0,1,0.552392661571503
1929236,29.625,52.7916666666667,1,0,pseudo_absence,1.79175946922805,5,1,1,0.4,3,44,0,502.5,0,1,0.552392661571503
1929257,31.375,52.7916666666667,1,0,pseudo_absence,2.70805020110221,7,1,1,0.5,4,22,1,35.25,0,1,0.552392661571503
1929260,31.625,52.7916666666667,1,0,pseudo_absence,2.77258872223978,9,1,1,0.933333333333333,2,3,1,556.4,0,1,0.552392661571503
1929267,32.2083333333333,52.7916666666667,1,0,pseudo_absence,3.43398720448515,22,1,1,0.233333333333333,16,104,1,2265.21739130435,0,1,0.552392661571503
1929284,33.625,52.7916666666667,1,0,pseudo_absence,1.09861228866811,2,1,1,1,1,0,0,152.5,0,1,0.552392661571503
1933264,5.29166666666666,52.7083333333333,0,0,pseudo_absence,11.49859324766,5125,0.998934832007791,0.998561151079137,0.083570037331602,126,193,1,4775.75872346186,2,1,0.960219979286194
1933297,8.04166666666666,52.7083333333333,1,0,pseudo_absence,6.38350663488401,141,0.998307952622673,1,0.16751269035533,18,20,1,118.886621315193,0,1,0.552392661571503
1933312,9.29166666666666,52.7083333333333,1,0,pseudo_absence,6.22455842927536,133,0.998015873015873,1,0.123015873015873,21,49,1,1045.15158371041,1,1,0.552392661571503
1933330,10.7916666666667,52.7083333333333,0,0,pseudo_absence,6.07304453410041,113,1,1,0.106235565819861,18,37,1,5314.02784810127,0,1,0.552392661571503
1933336,11.2916666666667,52.7083333333333,0,0,pseudo_absence,5.28320372873799,48,0.989795918367347,1,0.209183673469388,15,46,1,719.458904109589,0,1,0.552392661571503
1933371,14.2083333333333,52.7083333333333,0,0,pseudo_absence,6.86380339145295,259,1,1,0.230125523012552,21,42,1,338.032418952618,0,1,0.552392661571503
1933377,14.7083333333333,52.7083333333333,0,0,pseudo_absence,7.44775128004791,70,0.999416909620991,0.944444444444444,0.840816326530612,27,185,1,3117.2825,1,1,0.960219979286194
1933379,14.875,52.7083333333333,0,0,pseudo_absence,6.59714570188665,94,0.974043715846995,1,0.23224043715847,30,89,1,3906.3186440678,1,1,0.960219979286194
1933426,18.7916666666667,52.7083333333333,1,0,pseudo_absence,4.18965474202643,47,1,1,0.369230769230769,17,66,1,2107.44827586207,0,1,0.960219979286194
1933436,19.625,52.7083333333333,1,0,pseudo_absence,3.97029191355212,31,1,1,0.826923076923077,4,67,1,13502,0,1,0.960219979286194
1933481,23.375,52.7083333333333,1,0,pseudo_absence,5.89715386763674,56,0.953168044077135,0.8,0.476584022038567,19,63,1,3051.0522875817,2,1,0.960219979286194
1933483,23.5416666666667,52.7083333333333,1,0,pseudo_absence,8.56769617358934,382,0.948839863065804,1,0.347280334728033,65,137,1,21883.0793610548,0,1,0.960219979286194
1933507,25.5416666666667,52.7083333333333,0,0,pseudo_absence,2.484906649788,11,1,1,0.545454545454545,4,6,0,61.1111111111111,0,1,0.552392661571503
1933518,26.4583333333333,52.7083333333333,1,0,pseudo_absence,2.484906649788,9,1,1,0.818181818181818,2,1,0,0,0,1,0.552392661571503
1933522,26.7916666666667,52.7083333333333,1,0,pseudo_absence,1.79175946922805,5,1,1,0.8,3,6,1,0,0,1,0.552392661571503
1933524,26.9583333333333,52.7083333333333,1,0,pseudo_absence,3.40119738166216,14,1,1,0.482758620689655,5,15,1,209.8,0,1,0.552392661571503
1933531,27.5416666666667,52.7083333333333,1,0,pseudo_absence,4.99043258677874,69,0.965753424657534,1,0.171232876712329,7,65,1,1937.5,0,1,0.552392661571503
1933544,28.625,52.7083333333333,1,0,pseudo_absence,2.77258872223978,10,1,1,0.533333333333333,5,15,1,6505,0,1,0.552392661571503
1933558,29.7916666666667,52.7083333333333,1,0,pseudo_absence,3.43398720448515,11,1,1,0.866666666666667,2,4,1,23.1666666666667,0,1,0.552392661571503
1933587,32.2083333333333,52.7083333333333,1,0,pseudo_absence,5.24702407216049,28,1,1,0.798941798941799,15,114,1,655.375,0,1,0.552392661571503
1933596,32.9583333333333,52.7083333333333,1,0,pseudo_absence,4.14313472639153,13,1,1,0.419354838709677,2,1,1,16.6666666666667,0,1,0.552392661571503
1937634,9.45833333333331,52.625,1,0,pseudo_absence,6.79570577517351,219,1,1,0.135498320268757,24,81,1,236.388316151203,1,1,0.552392661571503
1937643,10.2083333333333,52.625,1,0,pseudo_absence,7.74543561027438,594,0.996969696969697,1,0.0826839826839827,24,65,1,164.048288795124,0,1,0.552392661571503
1937645,10.375,52.625,1,0,pseudo_absence,6.97260625130175,207,1,1,0.128517823639775,22,121,1,197.162134944612,0,1,0.552392661571503
1937649,10.7083333333333,52.625,0,0,pseudo_absence,5.63835466933375,97,0.996428571428571,1,0.125,15,120,1,3585.95057034221,0,1,0.552392661571503
1937654,11.125,52.625,0,0,pseudo_absence,6.32256523992728,103,1,1,0.223021582733813,27,154,1,531.379770992366,0,1,0.552392661571503
1937668,12.2916666666667,52.625,0,0,pseudo_absence,8.27180403115471,758,0.999488621835848,1,0.150345180260803,42,146,1,296.372491791317,0,1,0.552392661571503
1937673,12.7083333333333,52.625,0,0,pseudo_absence,7.12044437239249,305,0.999190938511327,1,0.0954692556634304,34,177,1,967.798780487805,0,1,0.552392661571503
1937741,18.375,52.625,1,0,pseudo_absence,8.09346227450118,131,0.999083129584352,1,0.381112469437653,46,198,1,7221.10774410774,0,1,0.960219979286194
1937823,25.2083333333333,52.625,0,0,pseudo_absence,4.14313472639153,33,1,1,0.193548387096774,9,10,1,242.516129032258,0,1,0.552392661571503
1937856,27.9583333333333,52.625,1,0,pseudo_absence,1.09861228866811,2,1,1,0.5,2,7,0,2104,0,1,0.552392661571503
1937893,31.0416666666667,52.625,1,0,pseudo_absence,3.98898404656427,21,1,1,0.547169811320755,8,15,1,29.4210526315789,0,1,0.552392661571503
1937903,31.875,52.625,1,0,pseudo_absence,2.30258509299405,8,1,1,0.777777777777778,2,1,1,84.3333333333333,0,1,0.552392661571503
1937911,32.5416666666667,52.625,1,0,pseudo_absence,4.82028156560504,20,1,1,0.682926829268293,2,4,1,339.79674796748,0,1,0.552392661571503
1937918,33.125,52.625,1,0,pseudo_absence,3.76120011569356,21,1,1,0.380952380952381,4,15,1,593.964285714286,0,1,0.552392661571503
1937925,33.7083333333333,52.625,1,0,pseudo_absence,5.11799381241676,51,1,1,0.951807228915663,3,5,1,79.1265060240964,0,1,0.552392661571503
1937926,33.7916666666667,52.625,1,0,pseudo_absence,5.11799381241676,92,1,1,0.156626506024096,12,48,1,384.77037037037,0,1,0.552392661571503
1941965,10.375,52.5416666666667,1,0,pseudo_absence,7.9728107841214,394,1,1,0.31,36,73,1,289.603305785124,0,1,0.552392661571503
1941973,11.0416666666667,52.5416666666667,0,0,pseudo_absence,6.87626461189077,416,0.99896694214876,1,0.0413223140495868,26,47,1,405.657844990548,0,1,0.552392661571503
1942035,16.2083333333333,52.5416666666667,1,0,pseudo_absence,7.1420365747068,123,0.947743467933492,1,0.838479809976247,25,91,1,3202.92125317528,0,1,0.960219979286194
1942080,19.9583333333333,52.5416666666667,1,0,pseudo_absence,5.79605775076537,17,1,1,0.896341463414634,12,67,1,7233.27272727273,0,1,0.960219979286194
1942133,24.375,52.5416666666667,0,0,pseudo_absence,2.30258509299405,6,1,1,0.333333333333333,6,8,1,31253.5,0,1,0.552392661571503
1942138,24.7916666666667,52.5416666666667,1,0,pseudo_absence,4.30406509320417,46,1,1,0.315068493150685,6,18,1,8.40425531914894,0,1,0.552392661571503
1942156,26.2916666666667,52.5416666666667,1,0,pseudo_absence,2.19722457733622,7,1,1,0.375,3,82,0,1670,1,1,0.552392661571503
1942186,28.7916666666667,52.5416666666667,1,0,pseudo_absence,0.693147180559945,1,1,1,1,1,0,1,0,0,1,0.552392661571503
1942216,31.2916666666667,52.5416666666667,1,0,pseudo_absence,0.693147180559945,1,1,1,1,1,0,1,26036,0,1,0.552392661571503
1942233,32.7083333333333,52.5416666666667,1,0,pseudo_absence,5.66642668811243,61,0.996527777777778,1,0.322916666666667,5,48,1,462.210784313725,0,1,0.552392661571503
1942242,33.4583333333333,52.5416666666667,1,0,pseudo_absence,0.693147180559945,1,1,1,1,1,0,0,1000,0,1,0.552392661571503
1946277,9.70833333333331,52.4583333333333,1,0,pseudo_absence,9.78858162403477,3585,0.998036796051155,0.993630573248408,0.176688355396006,47,161,1,397.154285714286,0,1,0.552392661571503
1946279,9.875,52.4583333333333,1,0,pseudo_absence,10.2478925273398,3836,0.99358656367373,0.977611940298508,0.171532846715328,77,128,1,265.155240164579,0,1,0.552392661571503
1946310,12.4583333333333,52.4583333333333,0,0,pseudo_absence,7.99226864327075,853,0.999323638823132,1,0.109908691241123,50,172,1,2052.71141513467,0,1,0.552392661571503
1946338,14.7916666666667,52.4583333333333,1,0,pseudo_absence,4.75359019110636,64,0.991304347826087,1,0.2,32,56,1,6966.10476190476,1,1,0.960219979286194
1946352,15.9583333333333,52.4583333333333,1,0,pseudo_absence,5.05624580534831,38,0.993589743589744,1,0.403846153846154,22,65,1,5161.86666666667,1,1,0.960219979286194
1946383,18.5416666666667,52.4583333333333,1,0,pseudo_absence,5.65948221575962,56,1,1,0.297202797202797,19,66,1,52967.8008737864,0,1,0.960219979286194
1946387,18.875,52.4583333333333,1,0,pseudo_absence,6.98378996525813,37,0.963821892393321,1,0.88126159554731,7,64,1,914.078154425612,0,1,0.960219979286194
1946394,19.4583333333333,52.4583333333333,1,0,pseudo_absence,6.16751649088834,198,0.997899159663866,1,0.378151260504202,37,136,1,2103.13695090439,0,1,0.960219979286194
1946396,19.625,52.4583333333333,1,0,pseudo_absence,8.1656479252975,214,0.962183679272107,1,0.790446403184532,19,136,1,2784.82481751825,0,1,0.960219979286194
1946465,25.375,52.4583333333333,1,0,pseudo_absence,5.55682806169954,50,1,1,0.372093023255814,7,55,1,197.849462365591,0,1,0.552392661571503
1946476,26.2916666666667,52.4583333333333,1,0,pseudo_absence,1.94591014905531,4,1,1,0.5,3,2,1,9.5,1,1,0.552392661571503
1946477,26.375,52.4583333333333,1,0,pseudo_absence,2.07944154167984,7,1,1,0.714285714285714,3,7,1,0,1,1,0.552392661571503
1946478,26.4583333333333,52.4583333333333,1,0,pseudo_absence,3.13549421592915,19,0.772727272727273,1,0.545454545454545,4,11,1,5,1,1,0.552392661571503
1946536,31.2916666666667,52.4583333333333,1,0,pseudo_absence,3.97029191355212,28,1,1,0.269230769230769,5,8,1,132.264705882353,0,1,0.552392661571503
1946538,31.4583333333333,52.4583333333333,1,0,pseudo_absence,2.77258872223978,12,1,1,1,1,0,0,5,0,1,0.552392661571503
1946551,32.5416666666667,52.4583333333333,1,0,pseudo_absence,1.38629436111989,3,1,1,0.666666666666667,2,25,0,1716.66666666667,0,1,0.552392661571503
1946559,33.2083333333333,52.4583333333333,1,0,pseudo_absence,5.29330482472449,66,0.994949494949495,1,0.601010101010101,11,18,1,132.022857142857,0,1,0.552392661571503
1946562,33.4583333333333,52.4583333333333,1,0,pseudo_absence,5.54907608489522,98,1,1,0.41796875,9,98,1,207.618556701031,0,1,0.552392661571503
1946569,34.0416666666667,52.4583333333333,1,0,pseudo_absence,5.46383180502561,116,0.991489361702128,1,0.493617021276596,12,23,1,2121.67045454545,1,1,0.552392661571503
1950617,11.375,52.375,0,0,pseudo_absence,6.75460409948796,117,0.998833138856476,1,0.233372228704784,21,46,1,483.059479553903,0,1,0.552392661571503
1950619,11.5416666666667,52.375,0,0,pseudo_absence,5.25749537202778,39,1,1,0.136125654450262,19,101,1,338.168674698795,0,1,0.552392661571503
1950629,12.375,52.375,0,0,pseudo_absence,7.86672228513673,568,1,1,0.133052147239264,26,145,1,178.507118927973,0,1,0.552392661571503
